,name,n_or_f,name_len
78092,suh jiyoon,n,10
78097,suh jongyul,n,11
78099,suh joonho,n,10
78100,suh joonho,n,10
78101,suh joonwoo,n,11
78102,suh joowon,n,10
78103,suh junghee,n,11
78104,suh jungho,n,10
78105,suh junghoon,n,12
78106,suh jungnam,n,11
78107,suh jungsoo,n,11
78108,suh jungsook,n,12
78109,suh jungsoon,n,12
78110,suh jungsoon,n,12
78111,suh jungwoong,n,13
78112,suh junseo,n,10
78113,suh junseo,n,10
78114,suh junyoung,n,12
78115,suh junyoung,n,12
78116,suh juwon,n,9
78117,suh kunwoo,n,10
78118,suh kwangsu,n,11
78120,suh kyungja,n,11
78121,suh kyungja,n,11
78122,suh kyungok,n,11
78124,suh kyungsook,n,13
78125,suh mikyung,n,11
78126,suh minho,n,9
78127,suh minjae,n,10
78128,suh minji,n,9
78129,suh minjun,n,10
78130,suh minjun,n,10
78132,suh minseo,n,10
78133,suh minseo,n,10
78134,suh minsoo,n,10
78135,suh misook,n,10
78136,suh miyoung,n,11
78137,suh myungja,n,11
78138,suh myungsook,n,13
78139,suh okja,n,8
78140,suh sangchul,n,12
78141,suh sanghoon,n,12
78142,suh seoa,n,8
78143,suh seohyeon,n,12
78144,suh seohyeon,n,12
78145,suh seohyeon,n,12
78147,suh seojun,n,10
78148,suh seojun,n,10
78149,suh seoyeon,n,11
78150,suh seoyeon,n,11
78151,suh seoyun,n,10
78152,suh seoyun,n,10
78153,suh seulki,n,10
78154,suh seunghyun,n,13
78155,suh siwoo,n,9
78156,suh siwoo,n,9
78157,suh sooah,n,9
78158,suh soojin,n,10
78161,suh sookja,n,10
78163,suh soonja,n,10
78164,suh soonja,n,10
78165,suh subin,n,9
78166,suh sungho,n,10
78167,suh sunghoon,n,12
78168,suh sunghyun,n,12
78170,suh sungki,n,10
78171,suh sungmin,n,11
78173,suh sungsoo,n,11
78174,suh sunyoung,n,12
78175,suh woojin,n,10
78177,suh yejun,n,9
78179,suh youngchul,n,13
78180,suh younggi,n,11
78181,suh younggil,n,12
78182,suh younghee,n,12
78183,suh youngho,n,11
78184,suh youngho,n,11
78186,suh youngil,n,11
78188,suh youngja,n,11
78189,suh youngjin,n,12
78190,suh youngmi,n,11
78191,suh youngsik,n,12
78193,suh youngsoo,n,12
78194,suh youngsook,n,13
78195,suh youngsu,n,11
78197,suh yujun,n,9
78199,suh yunseo,n,10
78200,suk byungchul,n,13
78201,suk byungho,n,11
78202,suk chaewon,n,11
78204,suk chunja,n,10
78205,suk daeun,n,9
78207,suk dohyun,n,10
78208,suk donghyun,n,12
78209,suk donghyun,n,12
78211,suk eunji,n,9
78213,suk eunjung,n,11
78215,suk eunseo,n,10
78216,suk eunseo,n,10
78218,suk gunwoo,n,10
78219,suk haeun,n,9
78220,suk haeun,n,9
78221,suk haeun,n,9
78222,suk haeun,n,9
78223,suk hajoon,n,10
78224,suk harin,n,9
78225,suk hayoon,n,10
78227,suk hyejin,n,10
78228,suk hyejin,n,10
78229,suk hyunjoo,n,11
78230,suk hyunjun,n,11
78231,suk hyunjung,n,12
78232,suk hyunsook,n,12
78233,suk hyunwoo,n,11
78234,suk hyunwoo,n,11
78237,suk insook,n,10
78238,suk jeongja,n,11
78239,suk jeongja,n,11
78240,suk jia,n,7
78241,suk jieun,n,9
78242,suk jieun,n,9
78243,suk jiho,n,8
78244,suk jihoon,n,10
78245,suk jihoon,n,10
78246,suk jihoon,n,10
78247,suk jihu,n,8
78249,suk jihun,n,9
78250,suk jihye,n,9
78252,suk jihyun,n,10
78253,suk jimin,n,9
78254,suk jimin,n,9
78255,suk jinho,n,9
78258,suk jiwoo,n,9
78259,suk jiwoo,n,9
78262,suk jiyoon,n,10
78263,suk jiyoung,n,11
78264,suk jiyoung,n,11
78265,suk jiyoung,n,11
78267,suk jongyul,n,11
78268,suk joongsoo,n,12
78269,suk joonho,n,10
78272,suk joowon,n,10
78273,suk junghee,n,11
78274,suk jungho,n,10
78275,suk junghoon,n,12
78276,suk jungnam,n,11
78278,suk jungsook,n,12
78279,suk jungsoon,n,12
78281,suk jungwoong,n,13
78282,suk junseo,n,10
78285,suk junyoung,n,12
78286,suk juwon,n,9
78287,suk kunwoo,n,10
78288,suk kwangsu,n,11
78289,suk kyunghee,n,12
78290,suk kyungja,n,11
78292,suk kyungok,n,11
78293,suk kyungsoo,n,12
78295,suk mikyung,n,11
78296,suk minho,n,9
78297,suk minjae,n,10
78298,suk minji,n,9
78300,suk minjun,n,10
78301,suk minkyu,n,10
78302,suk minseo,n,10
78304,suk minsoo,n,10
78306,suk miyoung,n,11
78307,suk myungja,n,11
78308,suk myungsook,n,13
78309,suk okja,n,8
78311,suk sanghoon,n,12
78312,suk seoa,n,8
78313,suk seohyeon,n,12
78315,suk seohyeon,n,12
78316,suk seojun,n,10
78317,suk seojun,n,10
78318,suk seojun,n,10
78319,suk seoyeon,n,11
78321,suk seoyun,n,10
78322,suk seoyun,n,10
78323,suk seulki,n,10
78324,suk seunghyun,n,13
78325,suk siwoo,n,9
78326,suk siwoo,n,9
78327,suk sooah,n,9
78328,suk soojin,n,10
78329,suk soojin,n,10
78330,suk sookja,n,10
78331,suk sookja,n,10
78332,suk soonhee,n,11
78333,suk soonja,n,10
78334,suk soonja,n,10
78336,suk sungho,n,10
78337,suk sunghoon,n,12
78338,suk sunghyun,n,12
78339,suk sungjin,n,11
78340,suk sungki,n,10
78341,suk sungmin,n,11
78343,suk sungsoo,n,11
78344,suk sunyoung,n,12
78345,suk woojin,n,10
78346,suk yeeun,n,9
78347,suk yejun,n,9
78348,suk yejun,n,9
78350,suk younggi,n,11
78351,suk younggil,n,12
78352,suk younghee,n,12
78353,suk youngho,n,11
78354,suk youngho,n,11
78355,suk younghwan,n,13
78356,suk youngil,n,11
78357,suk youngja,n,11
78359,suk youngjin,n,12
78360,suk youngmi,n,11
78361,suk youngsik,n,12
78362,suk youngsik,n,12
78363,suk youngsoo,n,12
78364,suk youngsook,n,13
78365,suk youngsu,n,11
78366,suk yujin,n,9
78367,suk yujun,n,9
78368,suk yunseo,n,10
78369,suk yunseo,n,10
78370,sun byungchul,n,13
78371,sun byungho,n,11
78372,sun chaewon,n,11
78373,sun chunja,n,10
78374,sun chunja,n,10
78375,sun daeun,n,9
78376,sun dohyun,n,10
78377,sun dohyun,n,10
78378,sun donghyun,n,12
78379,sun donghyun,n,12
78381,sun eunji,n,9
78382,sun eunju,n,9
78383,sun eunjung,n,11
78384,sun eunkyung,n,12
78385,sun eunseo,n,10
78386,sun eunseo,n,10
78387,sun eunyoung,n,12
78388,sun gunwoo,n,10
78389,sun haeun,n,9
78390,sun haeun,n,9
78391,sun haeun,n,9
78392,sun haeun,n,9
78393,sun hajoon,n,10
78394,sun harin,n,9
78395,sun hayoon,n,10
78396,sun hwaja,n,9
78397,sun hyejin,n,10
78398,sun hyejin,n,10
78399,sun hyunjoo,n,11
78400,sun hyunjun,n,11
78404,sun hyunwoo,n,11
78405,sun hyunwoo,n,11
78406,sun ilsung,n,10
78407,sun insook,n,10
78410,sun jia,n,7
78411,sun jieun,n,9
78413,sun jiho,n,8
78414,sun jihoon,n,10
78415,sun jihoon,n,10
78416,sun jihoon,n,10
78417,sun jihu,n,8
78418,sun jihu,n,8
78419,sun jihun,n,9
78420,sun jihye,n,9
78421,sun jihye,n,9
78422,sun jihyun,n,10
78423,sun jimin,n,9
78425,sun jinho,n,9
78428,sun jiwoo,n,9
78430,sun jiyeon,n,10
78432,sun jiyoon,n,10
78433,sun jiyoung,n,11
78434,sun jiyoung,n,11
78435,sun jiyoung,n,11
78436,sun jongsoo,n,11
78437,sun jongyul,n,11
78438,sun joongsoo,n,12
78440,sun joonho,n,10
78442,sun joowon,n,10
78443,sun junghee,n,11
78445,sun junghoon,n,12
78448,sun jungsook,n,12
78449,sun jungsoon,n,12
78450,sun jungsoon,n,12
78451,sun jungwoong,n,13
78452,sun junseo,n,10
78455,sun junyoung,n,12
78457,sun kunwoo,n,10
78458,sun kwangsu,n,11
78459,sun kyunghee,n,12
78460,sun kyungja,n,11
78461,sun kyungja,n,11
78462,sun kyungok,n,11
78464,sun kyungsook,n,13
78465,sun mikyung,n,11
78466,sun minho,n,9
78468,sun minji,n,9
78470,sun minjun,n,10
78471,sun minkyu,n,10
78472,sun minseo,n,10
78474,sun minsoo,n,10
78475,sun misook,n,10
78476,sun miyoung,n,11
78477,sun myungja,n,11
78478,sun myungsook,n,13
78479,sun okja,n,8
78480,sun sangchul,n,12
78482,sun seoa,n,8
78484,sun seohyeon,n,12
78485,sun seohyeon,n,12
78486,sun seojun,n,10
78487,sun seojun,n,10
78488,sun seojun,n,10
78489,sun seoyeon,n,11
78490,sun seoyeon,n,11
78491,sun seoyun,n,10
78494,sun seunghyun,n,13
78495,sun siwoo,n,9
78497,sun sooah,n,9
78498,sun soojin,n,10
78499,sun soojin,n,10
78500,sun sookja,n,10
78501,sun sookja,n,10
78502,sun soonhee,n,11
78503,sun soonja,n,10
78504,sun soonja,n,10
78506,sun sungho,n,10
78507,sun sunghoon,n,12
78508,sun sunghyun,n,12
78509,sun sungjin,n,11
78510,sun sungki,n,10
78511,sun sungmin,n,11
78513,sun sungsoo,n,11
78514,sun sunyoung,n,12
78516,sun yeeun,n,9
78517,sun yejun,n,9
78519,sun youngchul,n,13
78521,sun younggil,n,12
78523,sun youngho,n,11
78525,sun younghwan,n,13
78526,sun youngil,n,11
78527,sun youngja,n,11
78528,sun youngja,n,11
78529,sun youngjin,n,12
78530,sun youngmi,n,11
78531,sun youngsik,n,12
78532,sun youngsik,n,12
78534,sun youngsook,n,13
78535,sun youngsu,n,11
78536,sun yujin,n,9
78537,sun yujun,n,9
78538,sun yunseo,n,10
78539,sun yunseo,n,10
78541,sung byungho,n,12
78542,sung chaewon,n,12
78545,sung daeun,n,10
78546,sung dohyun,n,11
78547,sung dohyun,n,11
78549,sung donghyun,n,13
78550,sung doyun,n,10
78551,sung eunji,n,10
78553,sung eunjung,n,12
78554,sung eunkyung,n,13
78555,sung eunseo,n,11
78557,sung eunyoung,n,13
78559,sung haeun,n,10
78560,sung haeun,n,10
78561,sung haeun,n,10
78562,sung haeun,n,10
78564,sung harin,n,10
78567,sung hyejin,n,11
78568,sung hyejin,n,11
78569,sung hyunjoo,n,12
78570,sung hyunjun,n,12
78571,sung hyunjung,n,13
78572,sung hyunsook,n,13
78573,sung hyunwoo,n,12
78574,sung hyunwoo,n,12
78575,sung hyunwoo,n,12
78576,sung ilsung,n,11
78577,sung insook,n,11
78578,sung jeongja,n,12
78579,sung jeongja,n,12
78580,sung jia,n,8
78583,sung jiho,n,9
78585,sung jihoon,n,11
78587,sung jihu,n,9
78588,sung jihu,n,9
78589,sung jihun,n,10
78590,sung jihye,n,10
78591,sung jihye,n,10
78593,sung jimin,n,10
78594,sung jimin,n,10
78595,sung jinho,n,10
78596,sung jiwoo,n,10
78597,sung jiwoo,n,10
78598,sung jiwoo,n,10
78599,sung jiwoo,n,10
78600,sung jiyeon,n,11
78601,sung jiyoo,n,10
78602,sung jiyoon,n,11
78603,sung jiyoung,n,12
78605,sung jiyoung,n,12
78606,sung jongsoo,n,12
78607,sung jongyul,n,12
78608,sung joongsoo,n,13
78609,sung joonho,n,11
78610,sung joonho,n,11
78611,sung joonwoo,n,12
78612,sung joowon,n,11
78613,sung junghee,n,12
78614,sung jungho,n,11
78615,sung junghoon,n,13
78616,sung jungnam,n,12
78617,sung jungsoo,n,12
78618,sung jungsook,n,13
78619,sung jungsoon,n,13
78620,sung jungsoon,n,13
78621,sung jungwoong,n,14
78626,sung juwon,n,10
78627,sung kunwoo,n,11
78628,sung kwangsu,n,12
78630,sung kyungja,n,12
78631,sung kyungja,n,12
78632,sung kyungok,n,12
78633,sung kyungsoo,n,13
78637,sung minjae,n,11
78638,sung minji,n,10
78639,sung minjun,n,11
78640,sung minjun,n,11
78641,sung minkyu,n,11
78642,sung minseo,n,11
78643,sung minseo,n,11
78644,sung minsoo,n,11
78645,sung misook,n,11
78646,sung miyoung,n,12
78647,sung myungja,n,12
78648,sung myungsook,n,14
78651,sung sanghoon,n,13
78652,sung seoa,n,9
78653,sung seohyeon,n,13
78654,sung seohyeon,n,13
78655,sung seohyeon,n,13
78657,sung seojun,n,11
78658,sung seojun,n,11
78659,sung seoyeon,n,12
78660,sung seoyeon,n,12
78661,sung seoyun,n,11
78662,sung seoyun,n,11
78665,sung siwoo,n,10
78666,sung siwoo,n,10
78667,sung sooah,n,10
78668,sung soojin,n,11
78669,sung soojin,n,11
78670,sung sookja,n,11
78672,sung soonhee,n,12
78673,sung soonja,n,11
78674,sung soonja,n,11
78675,sung subin,n,10
78676,sung sungho,n,11
78677,sung sunghoon,n,13
78678,sung sunghyun,n,13
78679,sung sungjin,n,12
78680,sung sungki,n,11
78681,sung sungmin,n,12
78683,sung sungsoo,n,12
78684,sung sunyoung,n,13
78686,sung yeeun,n,10
78687,sung yejun,n,10
78688,sung yejun,n,10
78690,sung younggi,n,12
78691,sung younggil,n,13
78692,sung younghee,n,13
78694,sung youngho,n,12
78696,sung youngil,n,12
78699,sung youngjin,n,13
78700,sung youngmi,n,12
78701,sung youngsik,n,13
78702,sung youngsik,n,13
78703,sung youngsoo,n,13
78704,sung youngsook,n,14
78705,sung youngsu,n,12
78706,sung yujin,n,10
78707,sung yujun,n,10
78708,sung yunseo,n,11
78709,sung yunseo,n,11
78710,sur byungchul,n,13
78711,sur byungho,n,11
78712,sur chaewon,n,11
78713,sur chunja,n,10
78714,sur chunja,n,10
78715,sur daeun,n,9
78716,sur dohyun,n,10
78717,sur dohyun,n,10
78718,sur donghyun,n,12
78719,sur donghyun,n,12
78720,sur doyun,n,9
78721,sur eunji,n,9
78722,sur eunju,n,9
78723,sur eunjung,n,11
78724,sur eunkyung,n,12
78725,sur eunseo,n,10
78726,sur eunseo,n,10
78727,sur eunyoung,n,12
78728,sur gunwoo,n,10
78729,sur haeun,n,9
78730,sur haeun,n,9
78732,sur haeun,n,9
78733,sur hajoon,n,10
78734,sur harin,n,9
78735,sur hayoon,n,10
78737,sur hyejin,n,10
78738,sur hyejin,n,10
78739,sur hyunjoo,n,11
78740,sur hyunjun,n,11
78742,sur hyunsook,n,12
78743,sur hyunwoo,n,11
78745,sur hyunwoo,n,11
78746,sur ilsung,n,10
78747,sur insook,n,10
78748,sur jeongja,n,11
78749,sur jeongja,n,11
78750,sur jia,n,7
78751,sur jieun,n,9
78752,sur jieun,n,9
78753,sur jiho,n,8
78754,sur jihoon,n,10
78755,sur jihoon,n,10
78756,sur jihoon,n,10
78758,sur jihu,n,8
78759,sur jihun,n,9
78760,sur jihye,n,9
78761,sur jihye,n,9
78762,sur jihyun,n,10
78763,sur jimin,n,9
78764,sur jimin,n,9
78766,sur jiwoo,n,9
78767,sur jiwoo,n,9
78768,sur jiwoo,n,9
78769,sur jiwoo,n,9
78770,sur jiyeon,n,10
78771,sur jiyoo,n,9
78772,sur jiyoon,n,10
78773,sur jiyoung,n,11
78774,sur jiyoung,n,11
78775,sur jiyoung,n,11
78776,sur jongsoo,n,11
78778,sur joongsoo,n,12
78779,sur joonho,n,10
78780,sur joonho,n,10
78781,sur joonwoo,n,11
78782,sur joowon,n,10
78783,sur junghee,n,11
78784,sur jungho,n,10
78785,sur junghoon,n,12
78787,sur jungsoo,n,11
78788,sur jungsook,n,12
78789,sur jungsoon,n,12
78792,sur junseo,n,10
78793,sur junseo,n,10
78794,sur junyoung,n,12
78795,sur junyoung,n,12
78796,sur juwon,n,9
78797,sur kunwoo,n,10
78798,sur kwangsu,n,11
78800,sur kyungja,n,11
78801,sur kyungja,n,11
78802,sur kyungok,n,11
78803,sur kyungsoo,n,12
78804,sur kyungsook,n,13
78805,sur mikyung,n,11
78807,sur minjae,n,10
78808,sur minji,n,9
78809,sur minjun,n,10
78810,sur minjun,n,10
78811,sur minkyu,n,10
78812,sur minseo,n,10
78813,sur minseo,n,10
78814,sur minsoo,n,10
78816,sur miyoung,n,11
78817,sur myungja,n,11
78818,sur myungsook,n,13
78819,sur okja,n,8
78820,sur sangchul,n,12
78821,sur sanghoon,n,12
78822,sur seoa,n,8
78823,sur seohyeon,n,12
78824,sur seohyeon,n,12
78825,sur seohyeon,n,12
78827,sur seojun,n,10
78828,sur seojun,n,10
78829,sur seoyeon,n,11
78830,sur seoyeon,n,11
78831,sur seoyun,n,10
78832,sur seoyun,n,10
78833,sur seulki,n,10
78834,sur seunghyun,n,13
78835,sur siwoo,n,9
78836,sur siwoo,n,9
78837,sur sooah,n,9
78838,sur soojin,n,10
78841,sur sookja,n,10
78843,sur soonja,n,10
78844,sur soonja,n,10
78845,sur subin,n,9
78846,sur sungho,n,10
78848,sur sunghyun,n,12
78849,sur sungjin,n,11
78850,sur sungki,n,10
78851,sur sungmin,n,11
78853,sur sungsoo,n,11
78854,sur sunyoung,n,12
78855,sur woojin,n,10
78856,sur yeeun,n,9
78857,sur yejun,n,9
78860,sur younggi,n,11
78861,sur younggil,n,12
78862,sur younghee,n,12
78863,sur youngho,n,11
78864,sur youngho,n,11
78865,sur younghwan,n,13
78866,sur youngil,n,11
78867,sur youngja,n,11
78870,sur youngmi,n,11
78871,sur youngsik,n,12
78872,sur youngsik,n,12
78875,sur youngsu,n,11
78876,sur yujin,n,9
78877,sur yujun,n,9
78879,sur yunseo,n,10
78880,tak byungchul,n,13
78882,tak chaewon,n,11
78884,tak chunja,n,10
78885,tak daeun,n,9
78886,tak dohyun,n,10
78887,tak dohyun,n,10
78888,tak donghyun,n,12
78891,tak eunji,n,9
78892,tak eunju,n,9
78895,tak eunseo,n,10
78896,tak eunseo,n,10
78897,tak eunyoung,n,12
78898,tak gunwoo,n,10
78899,tak haeun,n,9
78900,tak haeun,n,9
78901,tak haeun,n,9
78902,tak haeun,n,9
78903,tak hajoon,n,10
78905,tak hayoon,n,10
78906,tak hwaja,n,9
78907,tak hyejin,n,10
78908,tak hyejin,n,10
78909,tak hyunjoo,n,11
78910,tak hyunjun,n,11
78912,tak hyunsook,n,12
78913,tak hyunwoo,n,11
78914,tak hyunwoo,n,11
78915,tak hyunwoo,n,11
78916,tak ilsung,n,10
78918,tak jeongja,n,11
78919,tak jeongja,n,11
78922,tak jieun,n,9
78923,tak jiho,n,8
78924,tak jihoon,n,10
78925,tak jihoon,n,10
78926,tak jihoon,n,10
78927,tak jihu,n,8
78928,tak jihu,n,8
78929,tak jihun,n,9
78930,tak jihye,n,9
78931,tak jihye,n,9
78932,tak jihyun,n,10
78933,tak jimin,n,9
78934,tak jimin,n,9
78936,tak jiwoo,n,9
78937,tak jiwoo,n,9
78939,tak jiwoo,n,9
78940,tak jiyeon,n,10
78942,tak jiyoon,n,10
78943,tak jiyoung,n,11
78944,tak jiyoung,n,11
78945,tak jiyoung,n,11
78947,tak jongyul,n,11
78948,tak joongsoo,n,12
78950,tak joonho,n,10
78951,tak joonwoo,n,11
78952,tak joowon,n,10
78953,tak junghee,n,11
78954,tak jungho,n,10
78955,tak junghoon,n,12
78956,tak jungnam,n,11
78957,tak jungsoo,n,11
78958,tak jungsook,n,12
78961,tak jungwoong,n,13
78963,tak junseo,n,10
78964,tak junyoung,n,12
78966,tak juwon,n,9
78967,tak kunwoo,n,10
78969,tak kyunghee,n,12
78970,tak kyungja,n,11
78971,tak kyungja,n,11
78972,tak kyungok,n,11
78973,tak kyungsoo,n,12
78974,tak kyungsook,n,13
78976,tak minho,n,9
78977,tak minjae,n,10
78978,tak minji,n,9
78979,tak minjun,n,10
78980,tak minjun,n,10
78982,tak minseo,n,10
78983,tak minseo,n,10
78984,tak minsoo,n,10
78985,tak misook,n,10
78988,tak myungsook,n,13
78989,tak okja,n,8
78990,tak sangchul,n,12
78992,tak seoa,n,8
78993,tak seohyeon,n,12
78994,tak seohyeon,n,12
78995,tak seohyeon,n,12
78996,tak seojun,n,10
78997,tak seojun,n,10
78998,tak seojun,n,10
78999,tak seoyeon,n,11
79000,tak seoyeon,n,11
79001,tak seoyun,n,10
79002,tak seoyun,n,10
79003,tak seulki,n,10
79004,tak seunghyun,n,13
79005,tak siwoo,n,9
79006,tak siwoo,n,9
79008,tak soojin,n,10
79009,tak soojin,n,10
79010,tak sookja,n,10
79012,tak soonhee,n,11
79013,tak soonja,n,10
79014,tak soonja,n,10
79015,tak subin,n,9
79016,tak sungho,n,10
79017,tak sunghoon,n,12
79018,tak sunghyun,n,12
79019,tak sungjin,n,11
79020,tak sungki,n,10
79021,tak sungmin,n,11
79022,tak sungmin,n,11
79025,tak woojin,n,10
79026,tak yeeun,n,9
79028,tak yejun,n,9
79029,tak youngchul,n,13
79030,tak younggi,n,11
79031,tak younggil,n,12
79032,tak younghee,n,12
79033,tak youngho,n,11
79035,tak younghwan,n,13
79036,tak youngil,n,11
79037,tak youngja,n,11
79038,tak youngja,n,11
79039,tak youngjin,n,12
79040,tak youngmi,n,11
79041,tak youngsik,n,12
79042,tak youngsik,n,12
79043,tak youngsoo,n,12
79044,tak youngsook,n,13
79046,tak yujin,n,9
79050,tan byungchul,n,13
79053,tan chunja,n,10
79054,tan chunja,n,10
79056,tan dohyun,n,10
79057,tan dohyun,n,10
79058,tan donghyun,n,12
79059,tan donghyun,n,12
79060,tan doyun,n,9
79062,tan eunju,n,9
79064,tan eunkyung,n,12
79065,tan eunseo,n,10
79066,tan eunseo,n,10
79067,tan eunyoung,n,12
79068,tan gunwoo,n,10
79069,tan haeun,n,9
79070,tan haeun,n,9
79071,tan haeun,n,9
79072,tan haeun,n,9
79073,tan hajoon,n,10
79074,tan harin,n,9
79075,tan hayoon,n,10
79077,tan hyejin,n,10
79078,tan hyejin,n,10
79079,tan hyunjoo,n,11
79080,tan hyunjun,n,11
79081,tan hyunjung,n,12
79083,tan hyunwoo,n,11
79084,tan hyunwoo,n,11
79085,tan hyunwoo,n,11
79087,tan insook,n,10
79088,tan jeongja,n,11
79089,tan jeongja,n,11
79090,tan jia,n,7
79091,tan jieun,n,9
79092,tan jieun,n,9
79093,tan jiho,n,8
79094,tan jihoon,n,10
79096,tan jihoon,n,10
79098,tan jihu,n,8
79099,tan jihun,n,9
79101,tan jihye,n,9
79102,tan jihyun,n,10
79103,tan jimin,n,9
79105,tan jinho,n,9
79106,tan jiwoo,n,9
79108,tan jiwoo,n,9
79110,tan jiyeon,n,10
79112,tan jiyoon,n,10
79113,tan jiyoung,n,11
79115,tan jiyoung,n,11
79116,tan jongsoo,n,11
79117,tan jongyul,n,11
79118,tan joongsoo,n,12
79119,tan joonho,n,10
79120,tan joonho,n,10
79121,tan joonwoo,n,11
79122,tan joowon,n,10
79124,tan jungho,n,10
79125,tan junghoon,n,12
79126,tan jungnam,n,11
79127,tan jungsoo,n,11
79128,tan jungsook,n,12
79129,tan jungsoon,n,12
79130,tan jungsoon,n,12
79131,tan jungwoong,n,13
79134,tan junyoung,n,12
79137,tan kunwoo,n,10
79138,tan kwangsu,n,11
79140,tan kyungja,n,11
79141,tan kyungja,n,11
79142,tan kyungok,n,11
79144,tan kyungsook,n,13
79145,tan mikyung,n,11
79146,tan minho,n,9
79147,tan minjae,n,10
79148,tan minji,n,9
79150,tan minjun,n,10
79151,tan minkyu,n,10
79152,tan minseo,n,10
79153,tan minseo,n,10
79156,tan miyoung,n,11
79157,tan myungja,n,11
79158,tan myungsook,n,13
79159,tan okja,n,8
79160,tan sangchul,n,12
79161,tan sanghoon,n,12
79162,tan seoa,n,8
79163,tan seohyeon,n,12
79164,tan seohyeon,n,12
79166,tan seojun,n,10
79167,tan seojun,n,10
79170,tan seoyeon,n,11
79171,tan seoyun,n,10
79172,tan seoyun,n,10
79173,tan seulki,n,10
79174,tan seunghyun,n,13
79175,tan siwoo,n,9
79176,tan siwoo,n,9
79177,tan sooah,n,9
79178,tan soojin,n,10
79180,tan sookja,n,10
79181,tan sookja,n,10
79182,tan soonhee,n,11
79183,tan soonja,n,10
79185,tan subin,n,9
79186,tan sungho,n,10
79187,tan sunghoon,n,12
79189,tan sungjin,n,11
79190,tan sungki,n,10
79191,tan sungmin,n,11
79192,tan sungmin,n,11
79193,tan sungsoo,n,11
79196,tan yeeun,n,9
79197,tan yejun,n,9
79198,tan yejun,n,9
79199,tan youngchul,n,13
79200,tan younggi,n,11
79201,tan younggil,n,12
79204,tan youngho,n,11
79206,tan youngil,n,11
79207,tan youngja,n,11
79208,tan youngja,n,11
79209,tan youngjin,n,12
79211,tan youngsik,n,12
79212,tan youngsik,n,12
79213,tan youngsoo,n,12
79214,tan youngsook,n,13
79215,tan youngsu,n,11
79216,tan yujin,n,9
79217,tan yujun,n,9
79218,tan yunseo,n,10
79219,tan yunseo,n,10
79220,tang byungchul,n,14
79221,tang byungho,n,12
79222,tang chaewon,n,12
79224,tang chunja,n,11
79225,tang daeun,n,10
79226,tang dohyun,n,11
79227,tang dohyun,n,11
79228,tang donghyun,n,13
79230,tang doyun,n,10
79231,tang eunji,n,10
79234,tang eunkyung,n,13
79235,tang eunseo,n,11
79236,tang eunseo,n,11
79237,tang eunyoung,n,13
79239,tang haeun,n,10
79240,tang haeun,n,10
79241,tang haeun,n,10
79242,tang haeun,n,10
79245,tang hayoon,n,11
79246,tang hwaja,n,10
79247,tang hyejin,n,11
79248,tang hyejin,n,11
79252,tang hyunsook,n,13
79253,tang hyunwoo,n,12
79254,tang hyunwoo,n,12
79255,tang hyunwoo,n,12
79258,tang jeongja,n,12
79261,tang jieun,n,10
79263,tang jiho,n,9
79264,tang jihoon,n,11
79265,tang jihoon,n,11
79266,tang jihoon,n,11
79267,tang jihu,n,9
79268,tang jihu,n,9
79269,tang jihun,n,10
79271,tang jihye,n,10
79272,tang jihyun,n,11
79273,tang jimin,n,10
79274,tang jimin,n,10
79275,tang jinho,n,10
79276,tang jiwoo,n,10
79277,tang jiwoo,n,10
79278,tang jiwoo,n,10
79279,tang jiwoo,n,10
79280,tang jiyeon,n,11
79281,tang jiyoo,n,10
79282,tang jiyoon,n,11
79283,tang jiyoung,n,12
79284,tang jiyoung,n,12
79285,tang jiyoung,n,12
79286,tang jongsoo,n,12
79287,tang jongyul,n,12
79288,tang joongsoo,n,13
79289,tang joonho,n,11
79292,tang joowon,n,11
79294,tang jungho,n,11
79295,tang junghoon,n,13
79296,tang jungnam,n,12
79298,tang jungsook,n,13
79299,tang jungsoon,n,13
79300,tang jungsoon,n,13
79301,tang jungwoong,n,14
79302,tang junseo,n,11
79303,tang junseo,n,11
79304,tang junyoung,n,13
79305,tang junyoung,n,13
79306,tang juwon,n,10
79308,tang kwangsu,n,12
79309,tang kyunghee,n,13
79310,tang kyungja,n,12
79311,tang kyungja,n,12
79312,tang kyungok,n,12
79313,tang kyungsoo,n,13
79314,tang kyungsook,n,14
79315,tang mikyung,n,12
79316,tang minho,n,10
79317,tang minjae,n,11
79318,tang minji,n,10
79320,tang minjun,n,11
79321,tang minkyu,n,11
79322,tang minseo,n,11
79323,tang minseo,n,11
79324,tang minsoo,n,11
79326,tang miyoung,n,12
79327,tang myungja,n,12
79328,tang myungsook,n,14
79329,tang okja,n,9
79330,tang sangchul,n,13
79331,tang sanghoon,n,13
79332,tang seoa,n,9
79333,tang seohyeon,n,13
79334,tang seohyeon,n,13
79335,tang seohyeon,n,13
79336,tang seojun,n,11
79337,tang seojun,n,11
79338,tang seojun,n,11
79340,tang seoyeon,n,12
79342,tang seoyun,n,11
79343,tang seulki,n,11
79344,tang seunghyun,n,14
79345,tang siwoo,n,10
79346,tang siwoo,n,10
79347,tang sooah,n,10
79348,tang soojin,n,11
79350,tang sookja,n,11
79351,tang sookja,n,11
79352,tang soonhee,n,12
79354,tang soonja,n,11
79355,tang subin,n,10
79356,tang sungho,n,11
79357,tang sunghoon,n,13
79358,tang sunghyun,n,13
79359,tang sungjin,n,12
